gene_id	seqid	strand	biotype	name	description
ENSSSAG00000073872	ssa14	.	lncRNA		uncharacterized LOC106570162 [Source:NCBI gene%3BAcc:106570162]
ENSSSAG00000073881	ssa13	.	miRNA	ssa-mir-146d-2	ssa-mir-146d-2 [Source:miRBase%3BAcc:MI0026512]
ENSSSAG00000073884	ssa16	.	lncRNA		
ENSSSAG00000073885	ssa16	.	miRNA	ssa-mir-27c-2	ssa-mir-27c-2 [Source:miRBase%3BAcc:MI0026662]
ENSSSAG00000073886	ssa16	.	miRNA	ssa-mir-24a-1	ssa-mir-24a-1 [Source:miRBase%3BAcc:MI0026644]
ENSSSAG00000073891	ssa22	.	lncRNA		
ENSSSAG00000073901	ssa14	.	miRNA	ssa-mir-199a-3	ssa-mir-199a-3 [Source:miRBase%3BAcc:MI0026567]
ENSSSAG00000073903	ssa14	.	miRNA	ssa-mir-214-3	ssa-mir-214-3 [Source:miRBase%3BAcc:MI0026613]
ENSSSAG00000073909	ssa09	.	lncRNA		
ENSSSAG00000073912	ssa09	.	pseudogene		
ENSSSAG00000073920	ssa24	.	pseudogene		
ENSSSAG00000073945	ssa24	.	miRNA	ssa-mir-204-4	ssa-mir-204-4 [Source:miRBase%3BAcc:MI0026593]
ENSSSAG00000073950	ssa01	.	lncRNA		
ENSSSAG00000073982	ssa26	.	lncRNA		
ENSSSAG00000074000	ssa24	.	protein_coding	cemip2	transmembrane protein 2-like [Source:NCBI gene%3BAcc:106585357]
ENSSSAG00000074021	ssa13	.	scaRNA		
ENSSSAG00000074030	ssa26	.	snoRNA		
ENSSSAG00000074065	ssa19	.	lncRNA		
ENSSSAG00000074066	ssa19	.	lncRNA		
ENSSSAG00000074077	ssa06	.	lncRNA		
ENSSSAG00000074081	ssa27	.	lncRNA		
ENSSSAG00000074084	ssa27	.	lncRNA		
ENSSSAG00000074085	ssa27	.	pseudogene		
ENSSSAG00000074086	ssa20	.	lncRNA		
ENSSSAG00000074091	ssa27	.	miRNA	ssa-mir-125b-2	ssa-mir-125b-2 [Source:miRBase%3BAcc:MI0026455]
ENSSSAG00000074100	ssa27	.	lncRNA		
ENSSSAG00000074102	ssa12	.	lncRNA		
ENSSSAG00000074108	ssa27	.	lncRNA		
ENSSSAG00000074118	ssa09	.	lncRNA		
ENSSSAG00000074145	ssa13	.	snRNA	U5	U5 spliceosomal RNA [Source:RFAM%3BAcc:RF00020]
ENSSSAG00000074164	ssa25	.	protein_coding	mylka	myosin light chain kinase%2C smooth muscle-like [Source:NCBI gene%3BAcc:106586160]
ENSSSAG00000074194	ssa01	.	lncRNA		uncharacterized LOC106607043 [Source:NCBI gene%3BAcc:106607043]
ENSSSAG00000074201	ssa17	.	lncRNA		
ENSSSAG00000074244	ssa15	.	miRNA	ssa-mir-449b	ssa-mir-449b [Source:miRBase%3BAcc:MI0026703]
ENSSSAG00000074269	ssa14	.	snRNA	U6	U6 spliceosomal RNA [Source:RFAM%3BAcc:RF00026]
ENSSSAG00000074279	ssa15	.	lncRNA		
ENSSSAG00000074280	ssa15	.	lncRNA		
ENSSSAG00000074286	ssa15	.	lncRNA		
ENSSSAG00000074289	ssa12	.	lncRNA		
ENSSSAG00000074305	ssa03	.	snoRNA		
ENSSSAG00000074356	ssa16	.	lncRNA		
ENSSSAG00000074357	ssa16	.	lncRNA		
ENSSSAG00000074391	ssa15	.	pseudogene		
ENSSSAG00000074416	ssa09	.	lncRNA		
ENSSSAG00000074431	ssa17	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000074432	ssa17	.	scaRNA		
ENSSSAG00000074451	ssa08	.	lncRNA		
ENSSSAG00000074453	ssa08	.	protein_coding		zinc finger protein 827-like [Source:NCBI gene%3BAcc:106610196]
ENSSSAG00000074458	ssa08	.	protein_coding	pou4f2	POU domain%2C class 4%2C transcription factor 2-like [Source:NCBI gene%3BAcc:106610199]
ENSSSAG00000074471	ssa09	.	lncRNA		
ENSSSAG00000074482	ssa01	.	pseudogene		
ENSSSAG00000074483	ssa01	.	lncRNA		
ENSSSAG00000074505	ssa01	.	lncRNA		
ENSSSAG00000074532	ssa04	.	protein_coding	gne	bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase-like [Source:NCBI gene%3BAcc:106602595]
ENSSSAG00000074557	ssa15	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000074585	ssa13	.	miRNA	ssa-mir-29b-3	ssa-mir-29b-3 [Source:miRBase%3BAcc:MI0026667]
ENSSSAG00000074594	ssa01	.	lncRNA		
ENSSSAG00000074604	ssa20	.	lncRNA		
ENSSSAG00000074641	ssa15	.	snRNA	U2	U2 spliceosomal RNA [Source:RFAM%3BAcc:RF00004]
ENSSSAG00000074648	ssa15	.	lncRNA		uncharacterized LOC106571733 [Source:NCBI gene%3BAcc:106571733]
ENSSSAG00000074674	ssa05	.	lncRNA		
ENSSSAG00000074684	ssa15	.	pseudogene		
ENSSSAG00000074685	ssa04	.	lncRNA		T-cell surface glycoprotein CD5-like [Source:NCBI gene%3BAcc:106602649]
ENSSSAG00000074698	ssa04	.	lncRNA		
ENSSSAG00000074700	ssa04	.	lncRNA		
ENSSSAG00000074727	ssa21	.	pseudogene		
ENSSSAG00000074751	ssa17	.	miRNA	ssa-mir-222b	ssa-mir-222b [Source:miRBase%3BAcc:MI0026632]
ENSSSAG00000074764	ssa21	.	lncRNA		
ENSSSAG00000074778	ssa09	.	snoRNA		
ENSSSAG00000074795	ssa14	.	miRNA	ssa-mir-26a-6	ssa-mir-26a-6 [Source:miRBase%3BAcc:MI0026654]
ENSSSAG00000074805	ssa24	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000074807	ssa10	.	lncRNA		
ENSSSAG00000074829	ssa10	.	miRNA	ssa-mir-725-2	ssa-mir-725-2 [Source:miRBase%3BAcc:MI0026731]
ENSSSAG00000074861	ssa13	.	miRNA	ssa-mir-205b-4	ssa-mir-205b-4 [Source:miRBase%3BAcc:MI0026599]
ENSSSAG00000074863	ssa26	.	protein_coding	CHST8	carbohydrate sulfotransferase 8-like [Source:NCBI gene%3BAcc:106587564]
ENSSSAG00000074887	ssa21	.	lncRNA		
ENSSSAG00000074895	ssa15	.	protein_coding	TAAR5	trace amine associated receptor 5 [Source:HGNC Symbol%3BAcc:HGNC:30236]
ENSSSAG00000074908	ssa14	.	lncRNA		
ENSSSAG00000074918	ssa23	.	protein_coding	sgf29	SAGA-associated factor 29 homolog [Source:NCBI gene%3BAcc:106583938]
ENSSSAG00000074931	ssa23	.	lncRNA		
ENSSSAG00000074956	ssa15	.	lncRNA		
ENSSSAG00000074961	ssa03	.	pseudogene		obscurin-like [Source:NCBI gene%3BAcc:106599860]
ENSSSAG00000074982	ssa15	.	snRNA	U5	U5 spliceosomal RNA [Source:RFAM%3BAcc:RF00020]
ENSSSAG00000074984	ssa10	.	lncRNA		
ENSSSAG00000074986	ssa10	.	lncRNA		
ENSSSAG00000074987	ssa15	.	protein_coding	tl/lrr	toll-like leucine-rich repeat [Source:NCBI gene%3BAcc:100136921]
ENSSSAG00000074991	ssa20	.	lncRNA		
ENSSSAG00000075011	ssa20	.	pseudogene		
ENSSSAG00000075017	ssa10	.	lncRNA		
ENSSSAG00000075028	ssa20	.	snoRNA		
ENSSSAG00000075032	ssa10	.	lncRNA		
ENSSSAG00000075043	ssa20	.	protein_coding	habp4	hyaluronan binding protein 4 [Source:NCBI gene%3BAcc:106580612]
ENSSSAG00000075064	ssa05	.	lncRNA		
ENSSSAG00000075072	ssa03	.	lncRNA		
ENSSSAG00000075078	ssa09	.	lncRNA		
ENSSSAG00000075103	ssa20	.	lncRNA		
ENSSSAG00000075147	ssa13	.	lncRNA		uncharacterized LOC106568064 [Source:NCBI gene%3BAcc:106568064]
ENSSSAG00000075152	ssa22	.	lncRNA		
ENSSSAG00000075161	ssa15	.	snoRNA		
ENSSSAG00000075163	ssa15	.	snoRNA		
ENSSSAG00000075164	ssa15	.	snoRNA		
ENSSSAG00000075165	ssa15	.	snoRNA		
ENSSSAG00000075170	ssa15	.	snoRNA		
ENSSSAG00000075172	ssa15	.	snoRNA		
ENSSSAG00000075173	ssa15	.	snoRNA		
ENSSSAG00000075174	ssa15	.	snoRNA		
ENSSSAG00000075175	ssa15	.	snoRNA		
ENSSSAG00000075177	ssa15	.	snoRNA		
ENSSSAG00000075179	ssa15	.	snoRNA		
ENSSSAG00000075180	ssa15	.	snoRNA		
ENSSSAG00000075181	ssa15	.	snoRNA		
ENSSSAG00000075182	ssa15	.	snoRNA		
ENSSSAG00000075184	ssa15	.	snoRNA		
ENSSSAG00000075186	ssa15	.	snoRNA		
ENSSSAG00000075187	ssa15	.	snoRNA		
ENSSSAG00000075188	ssa15	.	snoRNA		
ENSSSAG00000075190	ssa15	.	snoRNA		
ENSSSAG00000075191	ssa15	.	snoRNA		
ENSSSAG00000075192	ssa15	.	snoRNA		
ENSSSAG00000075193	ssa15	.	snoRNA		
ENSSSAG00000075194	ssa15	.	snoRNA		
ENSSSAG00000075196	ssa15	.	snoRNA		
ENSSSAG00000075200	ssa03	.	miRNA	ssa-mir-460-1	ssa-mir-460-1 [Source:miRBase%3BAcc:MI0026710]
ENSSSAG00000075212	ssa15	.	scaRNA		
ENSSSAG00000075213	ssa13	.	lncRNA		
ENSSSAG00000075215	ssa15	.	protein_coding	zgc:195245	protein FAM107B-like [Source:NCBI gene%3BAcc:106572782]
ENSSSAG00000075248	ssa19	.	lncRNA		
ENSSSAG00000075249	ssa15	.	protein_coding		transmembrane protease serine 12-like [Source:NCBI gene%3BAcc:106572794]
ENSSSAG00000075264	ssa19	.	lncRNA		
ENSSSAG00000075266	ssa19	.	lncRNA		
ENSSSAG00000075273	ssa14	.	lncRNA		
ENSSSAG00000075286	ssa20	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000075289	ssa10	.	miRNA	ssa-mir-183-1	ssa-mir-183-1 [Source:miRBase%3BAcc:MI0026544]
ENSSSAG00000075291	ssa10	.	miRNA	ssa-mir-96-2	ssa-mir-96-2 [Source:miRBase%3BAcc:MI0026766]
ENSSSAG00000075297	ssa01	.	miRNA	ssa-mir-30a-1	ssa-mir-30a-1 [Source:miRBase%3BAcc:MI0026676]
ENSSSAG00000075305	ssa21	.	protein_coding		
ENSSSAG00000075306	ssa13	.	pseudogene		
ENSSSAG00000075309	ssa17	.	lncRNA		
ENSSSAG00000075336	ssa18	.	lncRNA		
ENSSSAG00000075340	ssa17	.	lncRNA		
ENSSSAG00000075349	ssa22	.	lncRNA		
ENSSSAG00000075358	ssa17	.	lncRNA		
ENSSSAG00000075363	ssa23	.	lncRNA		
ENSSSAG00000075366	ssa12	.	pseudogene		
ENSSSAG00000075373	ssa17	.	protein_coding		
ENSSSAG00000075374	ssa17	.	protein_coding		
ENSSSAG00000075377	ssa11	.	lncRNA		
ENSSSAG00000075384	ssa21	.	miRNA	ssa-mir-153a-1	ssa-mir-153a-1 [Source:miRBase%3BAcc:MI0026517]
ENSSSAG00000075386	ssa21	.	lncRNA		
ENSSSAG00000075392	ssa20	.	miRNA	ssa-mir-181a-1	ssa-mir-181a-1 [Source:miRBase%3BAcc:MI0026536]
ENSSSAG00000075398	ssa10	.	lncRNA		
ENSSSAG00000075405	ssa12	.	lncRNA		
ENSSSAG00000075413	ssa17	.	lncRNA		
ENSSSAG00000075441	ssa23	.	pseudogene		
ENSSSAG00000075445	ssa01	.	processed_pseudogene		
ENSSSAG00000075452	ssa28	.	pseudogene		
ENSSSAG00000075462	ssa03	.	lncRNA		
ENSSSAG00000075475	ssa16	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000075478	ssa16	.	lncRNA		
ENSSSAG00000075479	ssa22	.	lncRNA		
ENSSSAG00000075499	ssa11	.	lncRNA		
ENSSSAG00000075504	ssa09	.	lncRNA		
ENSSSAG00000075507	ssa11	.	lncRNA		
ENSSSAG00000075515	ssa15	.	lncRNA		
ENSSSAG00000075522	ssa20	.	lncRNA		uncharacterized LOC106580363 [Source:NCBI gene%3BAcc:106580363]
ENSSSAG00000075529	ssa13	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000075530	ssa13	.	miRNA	ssa-let-7c-1	ssa-let-7c-1 [Source:miRBase%3BAcc:MI0026423]
ENSSSAG00000075531	ssa13	.	miRNA	ssa-mir-99-2	ssa-mir-99-2 [Source:miRBase%3BAcc:MI0026768]
ENSSSAG00000075537	ssa18	.	lncRNA		
ENSSSAG00000075539	ssa18	.	lncRNA		
ENSSSAG00000075540	ssa18	.	lncRNA		
ENSSSAG00000075549	ssa15	.	protein_coding	meis2a	homeobox protein Meis2-like [Source:NCBI gene%3BAcc:106571644]
ENSSSAG00000075551	ssa28	.	lncRNA		
ENSSSAG00000075591	ssa14	.	pseudogene		
ENSSSAG00000075596	ssa03	.	miRNA	ssa-mir-736	ssa-mir-736 [Source:miRBase%3BAcc:MI0026738]
ENSSSAG00000075599	ssa03	.	lncRNA		
ENSSSAG00000075622	ssa03	.	lncRNA		
ENSSSAG00000075625	ssa14	.	lncRNA		
ENSSSAG00000075632	ssa17	.	lncRNA		
ENSSSAG00000075645	ssa09	.	lncRNA		
ENSSSAG00000075671	ssa10	.	miRNA	ssa-mir-210-2	ssa-mir-210-2 [Source:miRBase%3BAcc:MI0026606]
ENSSSAG00000075673	ssa24	.	protein_coding	F108B	alpha/beta hydrolase domain-containing protein 17B [Source:NCBI gene%3BAcc:106585356]
ENSSSAG00000075675	ssa24	.	protein_coding	CI085	uncharacterized protein C9orf85 homolog [Source:NCBI gene%3BAcc:106585355]
ENSSSAG00000075677	ssa24	.	protein_coding	gda	guanine deaminase-like [Source:NCBI gene%3BAcc:106585354]
ENSSSAG00000075680	ssa24	.	protein_coding	zfand5a	AN1-type zinc finger protein 5-like [Source:NCBI gene%3BAcc:106585353]
ENSSSAG00000075683	ssa10	.	lncRNA		
ENSSSAG00000075684	ssa24	.	lncRNA		
ENSSSAG00000075688	ssa24	.	protein_coding	tmc2b	transmembrane channel-like protein 2 [Source:NCBI gene%3BAcc:106585352]
ENSSSAG00000075704	ssa03	.	lncRNA		
ENSSSAG00000075723	ssa24	.	protein_coding	cyp1d1	cytochrome P450 1A1-like [Source:NCBI gene%3BAcc:106585351]
ENSSSAG00000075743	ssa24	.	lncRNA		
ENSSSAG00000075798	ssa21	.	miRNA	ssa-mir-92a-1	ssa-mir-92a-1 [Source:miRBase%3BAcc:MI0026758]
ENSSSAG00000075799	ssa21	.	miRNA	ssa-mir-19c-4	ssa-mir-19c-4 [Source:miRBase%3BAcc:MI0026575]
ENSSSAG00000075801	ssa21	.	miRNA	ssa-mir-20a-2	ssa-mir-20a-2 [Source:miRBase%3BAcc:MI0026602]
ENSSSAG00000075802	ssa21	.	miRNA	ssa-mir-19a-2	ssa-mir-19a-2 [Source:miRBase%3BAcc:MI0026571]
ENSSSAG00000075803	ssa21	.	miRNA	ssa-mir-17-2	ssa-mir-17-2 [Source:miRBase%3BAcc:MI0026534]
ENSSSAG00000075808	ssa21	.	lncRNA		
ENSSSAG00000075833	ssa06	.	snoRNA		
ENSSSAG00000075835	ssa06	.	snoRNA		
ENSSSAG00000075848	ssa13	.	lncRNA		
ENSSSAG00000075861	ssa13	.	pseudogene		calmodulin-binding transcription activator 1-like [Source:NCBI gene%3BAcc:106567259]
ENSSSAG00000075868	ssa13	.	lncRNA		
ENSSSAG00000075869	ssa13	.	lncRNA		
ENSSSAG00000075870	ssa13	.	lncRNA		
ENSSSAG00000075880	ssa02	.	lncRNA		
ENSSSAG00000075887	ssa26	.	lncRNA		
ENSSSAG00000075896	ssa26	.	protein_coding	irx3a	iroquois-class homeodomain protein irx-3-like [Source:NCBI gene%3BAcc:106587630]
ENSSSAG00000075898	ssa02	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000075904	ssa01	.	pseudogene		
ENSSSAG00000075911	ssa21	.	protein_coding	ptprna	receptor-type tyrosine-protein phosphatase-like N [Source:NCBI gene%3BAcc:106582521]
ENSSSAG00000075933	ssa21	.	miRNA	ssa-mir-153a-1	ssa-mir-153a-1 [Source:miRBase%3BAcc:MI0026517]
ENSSSAG00000075936	ssa20	.	pseudogene		
ENSSSAG00000075944	ssa20	.	lncRNA		
ENSSSAG00000075948	ssa26	.	protein_coding	taldo1	transaldolase-like [Source:NCBI gene%3BAcc:106587651]
ENSSSAG00000075951	ssa24	.	lncRNA		
ENSSSAG00000075959	ssa18	.	lncRNA		
ENSSSAG00000075967	ssa13	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000075969	ssa20	.	pseudogene		
ENSSSAG00000075977	ssa09	.	snoRNA		
ENSSSAG00000075978	ssa01	.	lncRNA		
ENSSSAG00000075980	ssa09	.	snoRNA		
ENSSSAG00000075981	ssa09	.	snoRNA		
ENSSSAG00000075983	ssa13	.	lncRNA		
ENSSSAG00000075993	ssa24	.	protein_coding	anxa1a	annexin A1-like [Source:NCBI gene%3BAcc:106585350]
ENSSSAG00000076000	ssa26	.	protein_coding	sin3ab	paired amphipathic helix protein Sin3a-like [Source:NCBI gene%3BAcc:106587652]
ENSSSAG00000076004	ssa09	.	pseudogene		claudin-3-like [Source:NCBI gene%3BAcc:106612823]
ENSSSAG00000076006	ssa18	.	lncRNA		
ENSSSAG00000076007	ssa18	.	lncRNA		
ENSSSAG00000076010	ssa09	.	pseudogene		
ENSSSAG00000076019	ssa09	.	protein_coding	cldnj	claudin-4-like [Source:NCBI gene%3BAcc:106612921]
ENSSSAG00000076027	ssa01	.	lncRNA		
ENSSSAG00000076034	ssa27	.	lncRNA		
ENSSSAG00000076035	ssa27	.	lncRNA		
ENSSSAG00000076095	ssa21	.	pseudogene		
ENSSSAG00000076099	ssa16	.	pseudogene		
ENSSSAG00000076113	ssa24	.	lncRNA		
ENSSSAG00000076117	ssa24	.	lncRNA		
ENSSSAG00000076129	ssa09	.	protein_coding	RAP2C	ras-related protein Rap-2c [Source:NCBI gene%3BAcc:106611684]
ENSSSAG00000076131	ssa25	.	lncRNA		
ENSSSAG00000076132	ssa16	.	lncRNA		
ENSSSAG00000076134	ssa25	.	pseudogene		
ENSSSAG00000076138	ssa25	.	lncRNA		
ENSSSAG00000076144	ssa25	.	pseudogene		
ENSSSAG00000076168	ssa20	.	lncRNA		
ENSSSAG00000076188	ssa12	.	lncRNA		
ENSSSAG00000076190	ssa12	.	lncRNA		
ENSSSAG00000076209	ssa26	.	snoRNA		
ENSSSAG00000076211	ssa24	.	protein_coding	H1	histone H1-like [Source:NCBI gene%3BAcc:106585833]
ENSSSAG00000076212	ssa26	.	snoRNA		
ENSSSAG00000076240	ssa12	.	snoRNA		
ENSSSAG00000076251	ssa20	.	miRNA	ssa-mir-21a-2	ssa-mir-21a-2 [Source:miRBase%3BAcc:MI0026627]
ENSSSAG00000076258	ssa24	.	lncRNA		
ENSSSAG00000076269	ssa15	.	lncRNA		
ENSSSAG00000076273	ssa15	.	lncRNA		
ENSSSAG00000076297	ssa10	.	lncRNA		
ENSSSAG00000076305	ssa15	.	lncRNA		
ENSSSAG00000076306	ssa24	.	protein_coding	anxa1a	annexin A1-like [Source:NCBI gene%3BAcc:106585349]
ENSSSAG00000076327	ssa03	.	lncRNA		
ENSSSAG00000076365	ssa16	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000076374	ssa13	.	lncRNA		
ENSSSAG00000076383	ssa16	.	miRNA	ssa-mir-210-2	ssa-mir-210-2 [Source:miRBase%3BAcc:MI0026606]
ENSSSAG00000076389	ssa16	.	lncRNA		
ENSSSAG00000076409	ssa15	.	lncRNA		
ENSSSAG00000076415	ssa22	.	snRNA	U4	U4 spliceosomal RNA [Source:RFAM%3BAcc:RF00015]
ENSSSAG00000076416	ssa22	.	lncRNA		
ENSSSAG00000076439	ssa06	.	lncRNA		
ENSSSAG00000076455	ssa14	.	lncRNA		uncharacterized LOC106568869 [Source:NCBI gene%3BAcc:106568869]
ENSSSAG00000076470	ssa13	.	pseudogene		
ENSSSAG00000076496	ssa05	.	lncRNA		
ENSSSAG00000076498	ssa05	.	protein_coding	nanos1	nanos homolog 1 [Source:NCBI gene%3BAcc:322903]
ENSSSAG00000076507	ssa20	.	miRNA	ssa-mir-15c-1	ssa-mir-15c-1 [Source:miRBase%3BAcc:MI0026524]
ENSSSAG00000076513	ssa10	.	miRNA		
ENSSSAG00000076514	ssa06	.	snoRNA	SNORA73	Small nucleolar RNA SNORA73 family [Source:RFAM%3BAcc:RF00045]
ENSSSAG00000076515	ssa06	.	snoRNA	SNORA73	Small nucleolar RNA SNORA73 family [Source:RFAM%3BAcc:RF00045]
ENSSSAG00000076516	ssa20	.	miRNA	ssa-mir-16b	ssa-mir-16b [Source:miRBase%3BAcc:MI0026530]
ENSSSAG00000076517	ssa06	.	snoRNA	SNORA73	Small nucleolar RNA SNORA73 family [Source:RFAM%3BAcc:RF00045]
ENSSSAG00000076521	ssa06	.	snoRNA	SNORA73	Small nucleolar RNA SNORA73 family [Source:RFAM%3BAcc:RF00045]
ENSSSAG00000076523	ssa11	.	snoRNA		
ENSSSAG00000076524	ssa11	.	snoRNA		
ENSSSAG00000076526	ssa19	.	pseudogene		
ENSSSAG00000076541	ssa03	.	pseudogene		
ENSSSAG00000076549	ssa17	.	lncRNA		
ENSSSAG00000076580	ssa01	.	pseudogene		
ENSSSAG00000076588	ssa07	.	lncRNA		
ENSSSAG00000076590	ssa07	.	lncRNA		
ENSSSAG00000076600	ssa11	.	pseudogene		gap junction delta-2 protein-like [Source:NCBI gene%3BAcc:106562555]
ENSSSAG00000076604	ssa01	.	lncRNA		
ENSSSAG00000076608	ssa26	.	lncRNA		
ENSSSAG00000076613	ssa17	.	lncRNA		
ENSSSAG00000076638	ssa12	.	pseudogene		
ENSSSAG00000076641	ssa11	.	protein_coding	saxo2	stabilizer of axonemal microtubules 2-like [Source:NCBI gene%3BAcc:106562561]
ENSSSAG00000076646	ssa12	.	lncRNA		
ENSSSAG00000076647	ssa12	.	pseudogene		
ENSSSAG00000076666	ssa04	.	miRNA	ssa-mir-21b	ssa-mir-21b [Source:miRBase%3BAcc:MI0026628]
ENSSSAG00000076676	ssa02	.	processed_pseudogene		
ENSSSAG00000076678	ssa02	.	lncRNA		
ENSSSAG00000076681	ssa02	.	lncRNA		
ENSSSAG00000076690	ssa01	.	lncRNA		
ENSSSAG00000076693	ssa11	.	protein_coding	slc35c1	GDP-fucose transporter 1-like [Source:NCBI gene%3BAcc:106562569]
ENSSSAG00000076704	ssa22	.	protein_coding		protein-glutamine gamma-glutamyltransferase 2-like [Source:NCBI gene%3BAcc:106583714]
ENSSSAG00000076709	ssa24	.	protein_coding		zinc finger protein 462-like [Source:NCBI gene%3BAcc:106585746]
ENSSSAG00000076711	ssa05	.	lncRNA		
ENSSSAG00000076720	ssa17	.	snRNA		
ENSSSAG00000076723	ssa08	.	protein_coding		uncharacterized LOC106610234 [Source:NCBI gene%3BAcc:106610234]
ENSSSAG00000076728	ssa08	.	protein_coding		
ENSSSAG00000076732	ssa24	.	protein_coding	mfsd10	major facilitator superfamily domain-containing protein 10-like [Source:NCBI gene%3BAcc:106585745]
ENSSSAG00000076736	ssa13	.	lncRNA		
ENSSSAG00000076743	ssa08	.	protein_coding	elmod2	ELMO domain-containing protein 2-like [Source:NCBI gene%3BAcc:106610238]
ENSSSAG00000076771	ssa24	.	protein_coding	prlrb	prolactin receptor-like [Source:NCBI gene%3BAcc:106585630]
ENSSSAG00000076775	ssa20	.	lncRNA		cylicin-1-like [Source:NCBI gene%3BAcc:106580802]
ENSSSAG00000076776	ssa20	.	lncRNA		
ENSSSAG00000076784	ssa03	.	lncRNA		
ENSSSAG00000076788	ssa03	.	lncRNA		
ENSSSAG00000076789	ssa03	.	lncRNA		uncharacterized protein DDB_G0290685-like [Source:NCBI gene%3BAcc:106599960]
ENSSSAG00000076790	ssa20	.	lncRNA		
ENSSSAG00000076791	ssa20	.	lncRNA		
ENSSSAG00000076809	ssa14	.	snoRNA		
ENSSSAG00000076811	ssa14	.	snoRNA		
ENSSSAG00000076835	ssa03	.	snoRNA		
ENSSSAG00000076837	ssa02	.	lncRNA		
ENSSSAG00000076840	ssa12	.	miRNA		
ENSSSAG00000076842	ssa12	.	miRNA	ssa-mir-365-1	ssa-mir-365-1 [Source:miRBase%3BAcc:MI0026693]
ENSSSAG00000076843	ssa02	.	lncRNA		
ENSSSAG00000076844	ssa12	.	lncRNA		
ENSSSAG00000076845	ssa12	.	lncRNA		
ENSSSAG00000076853	ssa09	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000076864	ssa03	.	lncRNA		
ENSSSAG00000076867	ssa13	.	snRNA	U5	U5 spliceosomal RNA [Source:RFAM%3BAcc:RF00020]
ENSSSAG00000076871	ssa13	.	snRNA	U2	U2 spliceosomal RNA [Source:RFAM%3BAcc:RF00004]
ENSSSAG00000076872	ssa13	.	snRNA	U5	U5 spliceosomal RNA [Source:RFAM%3BAcc:RF00020]
ENSSSAG00000076874	ssa29	.	lncRNA		uncharacterized LOC106590458 [Source:NCBI gene%3BAcc:106590458]
ENSSSAG00000076882	ssa05	.	lncRNA		
ENSSSAG00000076886	ssa16	.	miRNA	ssa-mir-96-2	ssa-mir-96-2 [Source:miRBase%3BAcc:MI0026766]
ENSSSAG00000076888	ssa16	.	miRNA	ssa-mir-183-2	ssa-mir-183-2 [Source:miRBase%3BAcc:MI0026545]
ENSSSAG00000076924	ssa01	.	lncRNA		
ENSSSAG00000076928	ssa12	.	lncRNA		uncharacterized LOC106564710 [Source:NCBI gene%3BAcc:106564710]
ENSSSAG00000076929	ssa12	.	lncRNA		
ENSSSAG00000076937	ssa06	.	snRNA	U7	U7 small nuclear RNA [Source:RFAM%3BAcc:RF00066]
ENSSSAG00000076938	ssa22	.	rRNA	5S_rRNA	5S ribosomal RNA [Source:RFAM%3BAcc:RF00001]
ENSSSAG00000076950	ssa13	.	miRNA	ssa-mir-135a	ssa-mir-135a [Source:miRBase%3BAcc:MI0026485]
ENSSSAG00000076965	ssa01	.	lncRNA		
ENSSSAG00000076970	ssa08	.	protein_coding	FAM13A	protein FAM13A-like [Source:NCBI gene%3BAcc:106610246]
ENSSSAG00000077010	ssa19	.	pseudogene		
ENSSSAG00000077017	ssa23	.	protein_coding	itgb1a	integrin beta-1-like [Source:NCBI gene%3BAcc:106583976]
ENSSSAG00000077021	ssa08	.	lncRNA		
ENSSSAG00000077025	ssa26	.	snoRNA		
ENSSSAG00000077031	ssa21	.	lncRNA		
ENSSSAG00000077039	ssa06	.	protein_coding		
ENSSSAG00000077063	ssa26	.	lncRNA		
ENSSSAG00000077071	ssa26	.	lncRNA		
ENSSSAG00000077073	ssa03	.	pseudogene		histone-lysine N-methyltransferase 2C-like [Source:NCBI gene%3BAcc:106599252]
ENSSSAG00000077091	ssa13	.	pseudogene		
ENSSSAG00000077093	ssa13	.	lncRNA		
ENSSSAG00000077094	ssa13	.	lncRNA		
ENSSSAG00000077095	ssa15	.	pseudogene		
ENSSSAG00000077098	ssa13	.	miRNA	ssa-mir-462b	ssa-mir-462b [Source:miRBase%3BAcc:MI0026713]
ENSSSAG00000077107	ssa13	.	lncRNA		
ENSSSAG00000077137	ssa10	.	pseudogene		
ENSSSAG00000077159	ssa22	.	miRNA	ssa-let-7e-2	ssa-let-7e-2 [Source:miRBase%3BAcc:MI0026757]
