gene_id	worst_effect
ENSSSAG00000062838	unmapped
ENSSSAG00000062844	unmapped
ENSSSAG00000062845	unmapped
ENSSSAG00000062857	unmapped
ENSSSAG00000062859	unmapped
ENSSSAG00000062875	unmapped
ENSSSAG00000062881	unmapped
ENSSSAG00000062882	unmapped
ENSSSAG00000062883	unmapped
ENSSSAG00000062890	unmapped
ENSSSAG00000062892	unmapped
ENSSSAG00000062895	unmapped
ENSSSAG00000062897	unmapped
ENSSSAG00000062899	unmapped
ENSSSAG00000050249	unmapped
ENSSSAG00000050255	unmapped
ENSSSAG00000050258	unmapped
ENSSSAG00000050267	unmapped
ENSSSAG00000050270	unmapped
ENSSSAG00000050272	unmapped
ENSSSAG00000050291	unmapped
ENSSSAG00000050296	unmapped
ENSSSAG00000050342	unmapped
ENSSSAG00000050345	unmapped
ENSSSAG00000050351	unmapped
ENSSSAG00000050362	unmapped
ENSSSAG00000050375	unmapped
ENSSSAG00000050381	unmapped
ENSSSAG00000050386	unmapped
ENSSSAG00000050413	unmapped
ENSSSAG00000050416	unmapped
ENSSSAG00000050419	unmapped
ENSSSAG00000050424	unmapped
ENSSSAG00000050438	unmapped
ENSSSAG00000050454	unmapped
ENSSSAG00000050460	unmapped
ENSSSAG00000050484	unmapped
ENSSSAG00000050490	unmapped
ENSSSAG00000050494	unmapped
ENSSSAG00000050508	unmapped
ENSSSAG00000050525	unmapped
ENSSSAG00000050537	unmapped
ENSSSAG00000050551	unmapped
ENSSSAG00000050557	unmapped
ENSSSAG00000050562	unmapped
ENSSSAG00000050569	unmapped
ENSSSAG00000050580	unmapped
ENSSSAG00000050615	unmapped
ENSSSAG00000050616	unmapped
ENSSSAG00000053125	unmapped
ENSSSAG00000053128	unmapped
ENSSSAG00000053132	unmapped
ENSSSAG00000053133	unmapped
ENSSSAG00000053144	unmapped
ENSSSAG00000053161	unmapped
ENSSSAG00000053163	unmapped
ENSSSAG00000053167	unmapped
ENSSSAG00000053170	unmapped
ENSSSAG00000053174	unmapped
ENSSSAG00000053179	unmapped
ENSSSAG00000053199	unmapped
ENSSSAG00000053225	unmapped
ENSSSAG00000053236	unmapped
ENSSSAG00000053248	unmapped
ENSSSAG00000053250	unmapped
ENSSSAG00000053252	unmapped
ENSSSAG00000053268	unmapped
ENSSSAG00000053283	unmapped
ENSSSAG00000053314	unmapped
ENSSSAG00000053316	unmapped
ENSSSAG00000053319	unmapped
ENSSSAG00000053323	unmapped
ENSSSAG00000053337	unmapped
ENSSSAG00000053341	unmapped
ENSSSAG00000053348	unmapped
ENSSSAG00000053371	unmapped
ENSSSAG00000053376	unmapped
ENSSSAG00000053380	unmapped
ENSSSAG00000053397	unmapped
ENSSSAG00000056543	unmapped
ENSSSAG00000056547	unmapped
ENSSSAG00000056571	unmapped
ENSSSAG00000056577	unmapped
ENSSSAG00000056583	unmapped
ENSSSAG00000056590	unmapped
ENSSSAG00000056599	unmapped
ENSSSAG00000056608	unmapped
ENSSSAG00000056614	unmapped
ENSSSAG00000056627	unmapped
ENSSSAG00000056629	unmapped
ENSSSAG00000056640	unmapped
ENSSSAG00000056672	unmapped
ENSSSAG00000056680	unmapped
ENSSSAG00000056682	unmapped
ENSSSAG00000056683	unmapped
ENSSSAG00000056709	unmapped
ENSSSAG00000056715	unmapped
ENSSSAG00000056716	unmapped
ENSSSAG00000056730	unmapped
ENSSSAG00000056733	unmapped
ENSSSAG00000056751	unmapped
ENSSSAG00000056763	unmapped
ENSSSAG00000056765	unmapped
ENSSSAG00000056766	unmapped
ENSSSAG00000056768	unmapped
ENSSSAG00000056770	unmapped
ENSSSAG00000056773	unmapped
ENSSSAG00000056778	unmapped
ENSSSAG00000056781	unmapped
ENSSSAG00000056788	unmapped
ENSSSAG00000056794	unmapped
ENSSSAG00000056814	unmapped
ENSSSAG00000056817	unmapped
ENSSSAG00000034420	unmapped
ENSSSAG00000034448	unmapped
ENSSSAG00000034477	unmapped
ENSSSAG00000034603	unmapped
ENSSSAG00000034954	unmapped
ENSSSAG00000035028	unmapped
ENSSSAG00000035088	unmapped
ENSSSAG00000035248	unmapped
ENSSSAG00000035290	unmapped
ENSSSAG00000035470	unmapped
ENSSSAG00000035538	unmapped
ENSSSAG00000035953	unmapped
ENSSSAG00000036050	unmapped
ENSSSAG00000036071	unmapped
ENSSSAG00000036120	unmapped
ENSSSAG00000036150	unmapped
ENSSSAG00000036171	unmapped
ENSSSAG00000036420	unmapped
ENSSSAG00000036541	unmapped
ENSSSAG00000036658	unmapped
ENSSSAG00000036744	unmapped
ENSSSAG00000036776	unmapped
ENSSSAG00000036823	unmapped
ENSSSAG00000036917	unmapped
ENSSSAG00000036940	unmapped
ENSSSAG00000036975	unmapped
ENSSSAG00000037274	unmapped
ENSSSAG00000037799	unmapped
ENSSSAG00000037825	unmapped
ENSSSAG00000037867	unmapped
ENSSSAG00000037900	unmapped
ENSSSAG00000038021	unmapped
ENSSSAG00000038077	unmapped
ENSSSAG00000038147	unmapped
ENSSSAG00000033098	unmapped
ENSSSAG00000033143	unmapped
ENSSSAG00000033192	unmapped
ENSSSAG00000033221	unmapped
ENSSSAG00000033314	unmapped
ENSSSAG00000033334	unmapped
ENSSSAG00000033355	unmapped
ENSSSAG00000033373	unmapped
ENSSSAG00000033388	unmapped
ENSSSAG00000033411	unmapped
ENSSSAG00000033516	unmapped
ENSSSAG00000033608	unmapped
ENSSSAG00000033909	unmapped
ENSSSAG00000033936	unmapped
ENSSSAG00000034165	unmapped
ENSSSAG00000034232	unmapped
ENSSSAG00000034298	unmapped
ENSSSAG00000034447	unmapped
ENSSSAG00000034536	unmapped
ENSSSAG00000034609	unmapped
ENSSSAG00000034842	unmapped
ENSSSAG00000034887	unmapped
ENSSSAG00000035057	unmapped
ENSSSAG00000035086	unmapped
ENSSSAG00000035116	unmapped
ENSSSAG00000035204	unmapped
ENSSSAG00000035344	unmapped
ENSSSAG00000035515	unmapped
ENSSSAG00000035546	unmapped
ENSSSAG00000035645	unmapped
ENSSSAG00000036043	unmapped
ENSSSAG00000036147	unmapped
ENSSSAG00000036181	unmapped
ENSSSAG00000036206	unmapped
ENSSSAG00000036257	unmapped
ENSSSAG00000036331	unmapped
ENSSSAG00000036354	unmapped
ENSSSAG00000036536	unmapped
ENSSSAG00000036616	unmapped
ENSSSAG00000050834	unmapped
ENSSSAG00000050840	unmapped
ENSSSAG00000050842	unmapped
ENSSSAG00000050846	unmapped
ENSSSAG00000050858	unmapped
ENSSSAG00000050859	unmapped
ENSSSAG00000050866	unmapped
ENSSSAG00000050868	unmapped
ENSSSAG00000050871	unmapped
ENSSSAG00000050873	unmapped
ENSSSAG00000050875	unmapped
ENSSSAG00000050877	unmapped
ENSSSAG00000050880	unmapped
ENSSSAG00000050885	unmapped
ENSSSAG00000050898	unmapped
ENSSSAG00000050901	unmapped
ENSSSAG00000050916	unmapped
ENSSSAG00000050931	unmapped
ENSSSAG00000050946	unmapped
ENSSSAG00000050957	unmapped
ENSSSAG00000050969	unmapped
ENSSSAG00000050973	unmapped
ENSSSAG00000050982	unmapped
ENSSSAG00000050991	unmapped
ENSSSAG00000050999	unmapped
ENSSSAG00000051002	unmapped
ENSSSAG00000051004	unmapped
ENSSSAG00000051011	unmapped
ENSSSAG00000051025	unmapped
ENSSSAG00000051029	unmapped
ENSSSAG00000051033	unmapped
ENSSSAG00000051038	unmapped
ENSSSAG00000051054	unmapped
ENSSSAG00000051079	unmapped
ENSSSAG00000051087	unmapped
ENSSSAG00000051098	unmapped
ENSSSAG00000052820	unmapped
ENSSSAG00000052828	unmapped
ENSSSAG00000052830	unmapped
ENSSSAG00000052833	unmapped
ENSSSAG00000052842	unmapped
ENSSSAG00000052845	unmapped
ENSSSAG00000052848	unmapped
ENSSSAG00000052851	unmapped
ENSSSAG00000052862	unmapped
ENSSSAG00000052864	unmapped
ENSSSAG00000052883	unmapped
ENSSSAG00000052890	unmapped
ENSSSAG00000052908	unmapped
ENSSSAG00000052926	unmapped
ENSSSAG00000052929	unmapped
ENSSSAG00000052940	unmapped
ENSSSAG00000052949	unmapped
ENSSSAG00000052955	unmapped
ENSSSAG00000052957	unmapped
ENSSSAG00000052976	unmapped
ENSSSAG00000052981	unmapped
ENSSSAG00000052983	unmapped
ENSSSAG00000052988	unmapped
ENSSSAG00000052991	unmapped
ENSSSAG00000052995	unmapped
ENSSSAG00000052999	unmapped
ENSSSAG00000053005	unmapped
ENSSSAG00000053012	unmapped
ENSSSAG00000053015	unmapped
ENSSSAG00000053017	unmapped
ENSSSAG00000053035	unmapped
ENSSSAG00000053057	unmapped
ENSSSAG00000053061	unmapped
ENSSSAG00000053063	unmapped
ENSSSAG00000053083	unmapped
ENSSSAG00000053085	unmapped
ENSSSAG00000053088	unmapped
ENSSSAG00000034501	unmapped
ENSSSAG00000034566	unmapped
ENSSSAG00000034690	unmapped
ENSSSAG00000034783	unmapped
ENSSSAG00000034876	unmapped
ENSSSAG00000035089	unmapped
ENSSSAG00000035124	unmapped
ENSSSAG00000035165	unmapped
ENSSSAG00000035216	unmapped
ENSSSAG00000035366	unmapped
ENSSSAG00000035432	unmapped
ENSSSAG00000035542	unmapped
ENSSSAG00000035578	unmapped
ENSSSAG00000035607	unmapped
ENSSSAG00000035648	unmapped
ENSSSAG00000035674	unmapped
ENSSSAG00000035761	unmapped
ENSSSAG00000036121	unmapped
ENSSSAG00000036148	unmapped
ENSSSAG00000036231	unmapped
ENSSSAG00000036281	unmapped
ENSSSAG00000036503	unmapped
ENSSSAG00000036670	unmapped
ENSSSAG00000036700	unmapped
ENSSSAG00000036730	unmapped
ENSSSAG00000037014	unmapped
ENSSSAG00000037035	unmapped
ENSSSAG00000037156	unmapped
ENSSSAG00000037257	unmapped
ENSSSAG00000037330	unmapped
ENSSSAG00000037508	unmapped
ENSSSAG00000037550	unmapped
ENSSSAG00000037865	unmapped
ENSSSAG00000037882	unmapped
ENSSSAG00000037899	unmapped
ENSSSAG00000037931	unmapped
ENSSSAG00000037986	unmapped
ENSSSAG00000038113	unmapped
ENSSSAG00000038217	unmapped
ENSSSAG00000038261	unmapped
ENSSSAG00000038278	unmapped
ENSSSAG00000038327	unmapped
ENSSSAG00000038349	unmapped
ENSSSAG00000038380	unmapped
ENSSSAG00000038430	unmapped
ENSSSAG00000038479	unmapped
ENSSSAG00000038516	unmapped
ENSSSAG00000038531	unmapped
ENSSSAG00000038542	unmapped
ENSSSAG00000038586	unmapped
ENSSSAG00000035162	unmapped
ENSSSAG00000035207	unmapped
ENSSSAG00000035246	unmapped
ENSSSAG00000035279	unmapped
ENSSSAG00000035312	unmapped
ENSSSAG00000035386	unmapped
ENSSSAG00000035418	unmapped
ENSSSAG00000035463	unmapped
ENSSSAG00000035500	unmapped
ENSSSAG00000035622	unmapped
ENSSSAG00000035710	unmapped
ENSSSAG00000035871	unmapped
ENSSSAG00000035948	unmapped
ENSSSAG00000035989	unmapped
ENSSSAG00000036197	unmapped
ENSSSAG00000036234	unmapped
ENSSSAG00000036274	unmapped
ENSSSAG00000036494	unmapped
ENSSSAG00000036585	unmapped
ENSSSAG00000036635	unmapped
ENSSSAG00000036934	unmapped
ENSSSAG00000036958	unmapped
ENSSSAG00000037011	unmapped
ENSSSAG00000037139	unmapped
ENSSSAG00000037248	unmapped
ENSSSAG00000037366	unmapped
ENSSSAG00000037404	unmapped
ENSSSAG00000037512	unmapped
ENSSSAG00000000002	unmapped
ENSSSAG00000000003	unmapped
ENSSSAG00000000004	unmapped
ENSSSAG00000000005	unmapped
ENSSSAG00000000006	unmapped
ENSSSAG00000000007	unmapped
ENSSSAG00000000008	unmapped
ENSSSAG00000000009	unmapped
ENSSSAG00000000010	unmapped
ENSSSAG00000000011	unmapped
ENSSSAG00000000012	unmapped
ENSSSAG00000000013	unmapped
ENSSSAG00000000014	unmapped
ENSSSAG00000000015	unmapped
ENSSSAG00000000016	unmapped
ENSSSAG00000000017	unmapped
ENSSSAG00000000018	unmapped
ENSSSAG00000000019	unmapped
ENSSSAG00000000020	unmapped
ENSSSAG00000000021	unmapped
ENSSSAG00000000022	unmapped
ENSSSAG00000000025	unmapped
ENSSSAG00000000026	unmapped
ENSSSAG00000000027	unmapped
ENSSSAG00000000028	unmapped
ENSSSAG00000000029	unmapped
ENSSSAG00000000030	unmapped
ENSSSAG00000000031	unmapped
ENSSSAG00000000032	unmapped
ENSSSAG00000000033	unmapped
ENSSSAG00000000034	unmapped
ENSSSAG00000000035	unmapped
ENSSSAG00000000036	unmapped
ENSSSAG00000000037	unmapped
ENSSSAG00000000038	unmapped
ENSSSAG00000000074	unmapped
ENSSSAG00000000076	unmapped
ENSSSAG00000000084	unmapped
ENSSSAG00000000088	unmapped
ENSSSAG00000000098	unmapped
ENSSSAG00000037351	unmapped
ENSSSAG00000070620	unmapped
ENSSSAG00000070778	unmapped
ENSSSAG00000070787	unmapped
ENSSSAG00000070789	unmapped
ENSSSAG00000070811	unmapped
ENSSSAG00000071026	unmapped
ENSSSAG00000078508	unmapped
ENSSSAG00000078695	unmapped
ENSSSAG00000078976	unmapped
ENSSSAG00000078977	unmapped
ENSSSAG00000078978	unmapped
ENSSSAG00000000167	unmapped
ENSSSAG00000000427	unmapped
ENSSSAG00000000574	unmapped
ENSSSAG00000000612	unmapped
ENSSSAG00000008502	unmapped
ENSSSAG00000008573	unmapped
ENSSSAG00000008633	unmapped
ENSSSAG00000008642	unmapped
ENSSSAG00000008961	unmapped
ENSSSAG00000008966	unmapped
ENSSSAG00000008969	unmapped
ENSSSAG00000009358	unmapped
ENSSSAG00000009362	unmapped
ENSSSAG00000009366	unmapped
ENSSSAG00000009475	unmapped
ENSSSAG00000054446	unmapped
ENSSSAG00000054489	unmapped
ENSSSAG00000056427	unmapped
ENSSSAG00000056429	unmapped
ENSSSAG00000070267	unmapped
ENSSSAG00000071285	unmapped
ENSSSAG00000071463	unmapped
ENSSSAG00000073015	unmapped
ENSSSAG00000073016	unmapped
ENSSSAG00000000124	unmapped
ENSSSAG00000000125	unmapped
ENSSSAG00000001847	unmapped
ENSSSAG00000003347	unmapped
ENSSSAG00000003601	unmapped
ENSSSAG00000003785	unmapped
ENSSSAG00000003865	unmapped
ENSSSAG00000043494	unmapped
ENSSSAG00000001976	unmapped
ENSSSAG00000002194	unmapped
ENSSSAG00000004445	unmapped
ENSSSAG00000005837	unmapped
ENSSSAG00000006457	unmapped
ENSSSAG00000006460	unmapped
ENSSSAG00000006463	unmapped
ENSSSAG00000006670	unmapped
ENSSSAG00000045476	unmapped
ENSSSAG00000001562	unmapped
ENSSSAG00000002572	unmapped
ENSSSAG00000002575	unmapped
ENSSSAG00000002583	unmapped
ENSSSAG00000002596	unmapped
ENSSSAG00000002599	unmapped
ENSSSAG00000004353	unmapped
ENSSSAG00000005495	unmapped
ENSSSAG00000007678	unmapped
ENSSSAG00000040603	unmapped
ENSSSAG00000000539	unmapped
ENSSSAG00000002045	unmapped
ENSSSAG00000002060	unmapped
ENSSSAG00000002073	unmapped
ENSSSAG00000004403	unmapped
ENSSSAG00000005584	unmapped
ENSSSAG00000005618	unmapped
ENSSSAG00000064005	unmapped
ENSSSAG00000065853	unmapped
ENSSSAG00000071492	unmapped
ENSSSAG00000071493	unmapped
ENSSSAG00000076965	unmapped
ENSSSAG00000034597	unmapped
ENSSSAG00000040066	unmapped
ENSSSAG00000044680	unmapped
ENSSSAG00000045092	unmapped
ENSSSAG00000045093	unmapped
ENSSSAG00000045097	unmapped
ENSSSAG00000045100	unmapped
ENSSSAG00000046582	unmapped
ENSSSAG00000046584	unmapped
ENSSSAG00000066009	unmapped
ENSSSAG00000076924	unmapped
ENSSSAG00000056592	unmapped
ENSSSAG00000059212	unmapped
ENSSSAG00000075904	unmapped
ENSSSAG00000000139	unmapped
ENSSSAG00000000173	unmapped
ENSSSAG00000000996	unmapped
ENSSSAG00000001164	unmapped
ENSSSAG00000007002	unmapped
ENSSSAG00000028790	unmapped
ENSSSAG00000001316	unmapped
ENSSSAG00000001408	unmapped
ENSSSAG00000001440	unmapped
ENSSSAG00000055888	unmapped
ENSSSAG00000066078	unmapped
ENSSSAG00000069006	unmapped
ENSSSAG00000003170	unmapped
ENSSSAG00000003172	unmapped
ENSSSAG00000005500	unmapped
ENSSSAG00000074194	unmapped
ENSSSAG00000075297	unmapped
ENSSSAG00000075445	unmapped
ENSSSAG00000080145	unmapped
ENSSSAG00000080272	unmapped
ENSSSAG00000007098	unmapped
ENSSSAG00000073950	unmapped
ENSSSAG00000074594	unmapped
ENSSSAG00000000969	unmapped
ENSSSAG00000003400	unmapped
ENSSSAG00000003449	unmapped
ENSSSAG00000004744	unmapped
ENSSSAG00000004745	unmapped
ENSSSAG00000000386	unmapped
ENSSSAG00000000587	unmapped
ENSSSAG00000001283	unmapped
ENSSSAG00000001509	unmapped
ENSSSAG00000001617	unmapped
ENSSSAG00000003563	unmapped
ENSSSAG00000003705	unmapped
ENSSSAG00000005156	unmapped
ENSSSAG00000005329	unmapped
ENSSSAG00000005345	unmapped
ENSSSAG00000006613	unmapped
ENSSSAG00000000178	unmapped
ENSSSAG00000001219	unmapped
ENSSSAG00000003669	unmapped
ENSSSAG00000003734	unmapped
ENSSSAG00000000981	unmapped
ENSSSAG00000007525	unmapped
ENSSSAG00000008643	unmapped
ENSSSAG00000000466	unmapped
ENSSSAG00000001788	unmapped
ENSSSAG00000002630	unmapped
ENSSSAG00000071385	unmapped
ENSSSAG00000072042	unmapped
ENSSSAG00000072128	unmapped
ENSSSAG00000000123	unmapped
ENSSSAG00000000133	unmapped
ENSSSAG00000000211	unmapped
ENSSSAG00000000234	unmapped
ENSSSAG00000000235	unmapped
ENSSSAG00000000237	unmapped
ENSSSAG00000000370	unmapped
ENSSSAG00000000372	unmapped
ENSSSAG00000000573	unmapped
ENSSSAG00000000801	unmapped
ENSSSAG00000000858	unmapped
ENSSSAG00000000865	unmapped
ENSSSAG00000000180	unmapped
ENSSSAG00000000246	unmapped
ENSSSAG00000001175	unmapped
ENSSSAG00000001184	unmapped
ENSSSAG00000001309	unmapped
ENSSSAG00000003245	unmapped
ENSSSAG00000010106	unmapped
ENSSSAG00000040817	unmapped
ENSSSAG00000040868	unmapped
ENSSSAG00000040878	unmapped
ENSSSAG00000041204	unmapped
ENSSSAG00000041209	unmapped
ENSSSAG00000050121	unmapped
ENSSSAG00000050647	unmapped
ENSSSAG00000041625	unmapped
ENSSSAG00000044355	unmapped
ENSSSAG00000054784	unmapped
ENSSSAG00000066001	unmapped
ENSSSAG00000073403	unmapped
ENSSSAG00000080444	unmapped
ENSSSAG00000080651	unmapped
ENSSSAG00000080734	unmapped
ENSSSAG00000080800	unmapped
ENSSSAG00000001156	unmapped
ENSSSAG00000001201	unmapped
ENSSSAG00000001205	unmapped
ENSSSAG00000001312	unmapped
ENSSSAG00000003861	unmapped
ENSSSAG00000003869	unmapped
ENSSSAG00000006846	unmapped
ENSSSAG00000007580	unmapped
ENSSSAG00000007582	unmapped
ENSSSAG00000007586	unmapped
ENSSSAG00000004559	unmapped
ENSSSAG00000009431	unmapped
ENSSSAG00000010121	unmapped
ENSSSAG00000015640	unmapped
ENSSSAG00000000101	unmapped
ENSSSAG00000000684	unmapped
ENSSSAG00000001310	unmapped
ENSSSAG00000001315	unmapped
ENSSSAG00000034515	unmapped
ENSSSAG00000043703	unmapped
ENSSSAG00000044961	unmapped
ENSSSAG00000046489	unmapped
ENSSSAG00000054261	unmapped
ENSSSAG00000054278	unmapped
ENSSSAG00000071647	unmapped
ENSSSAG00000071650	unmapped
ENSSSAG00000071653	unmapped
ENSSSAG00000071657	unmapped
ENSSSAG00000015241	unmapped
ENSSSAG00000015261	unmapped
ENSSSAG00000077460	unmapped
ENSSSAG00000080115	unmapped
ENSSSAG00000042640	unmapped
ENSSSAG00000074482	unmapped
ENSSSAG00000074483	unmapped
ENSSSAG00000074505	unmapped
ENSSSAG00000075978	unmapped
ENSSSAG00000076027	unmapped
ENSSSAG00000078248	unmapped
ENSSSAG00000079374	unmapped
ENSSSAG00000079375	unmapped
ENSSSAG00000079376	unmapped
ENSSSAG00000079379	unmapped
ENSSSAG00000079428	unmapped
ENSSSAG00000079430	unmapped
ENSSSAG00000079445	unmapped
ENSSSAG00000000700	unmapped
ENSSSAG00000003230	unmapped
ENSSSAG00000003232	unmapped
ENSSSAG00000003234	unmapped
ENSSSAG00000050401	unmapped
ENSSSAG00000050405	unmapped
ENSSSAG00000050576	unmapped
ENSSSAG00000063092	unmapped
ENSSSAG00000063094	unmapped
ENSSSAG00000063095	unmapped
ENSSSAG00000063099	unmapped
ENSSSAG00000063627	unmapped
ENSSSAG00000034514	unmapped
ENSSSAG00000040170	unmapped
ENSSSAG00000063560	unmapped
ENSSSAG00000063684	unmapped
ENSSSAG00000066794	unmapped
ENSSSAG00000066798	unmapped
ENSSSAG00000066799	unmapped
ENSSSAG00000066801	unmapped
ENSSSAG00000070867	unmapped
ENSSSAG00000070868	unmapped
ENSSSAG00000071094	unmapped
ENSSSAG00000071133	unmapped
ENSSSAG00000072694	unmapped
ENSSSAG00000069296	unmapped
ENSSSAG00000073849	unmapped
ENSSSAG00000073850	unmapped
ENSSSAG00000076580	unmapped
ENSSSAG00000076604	unmapped
ENSSSAG00000076690	unmapped
ENSSSAG00000078527	unmapped
ENSSSAG00000006138	unmapped
ENSSSAG00000043851	unmapped
ENSSSAG00000044365	unmapped
ENSSSAG00000046630	unmapped
ENSSSAG00000046632	unmapped
ENSSSAG00000046742	unmapped
ENSSSAG00000047568	unmapped
ENSSSAG00000047827	unmapped
ENSSSAG00000047830	unmapped
ENSSSAG00000048507	unmapped
ENSSSAG00000037526	unmapped
ENSSSAG00000038088	unmapped
ENSSSAG00000038855	unmapped
ENSSSAG00000038861	unmapped
ENSSSAG00000038865	unmapped
ENSSSAG00000038877	unmapped
ENSSSAG00000040512	unmapped
ENSSSAG00000040614	unmapped
ENSSSAG00000041225	unmapped
ENSSSAG00000041240	unmapped
ENSSSAG00000044984	unmapped
ENSSSAG00000034987	unmapped
ENSSSAG00000035109	unmapped
ENSSSAG00000042408	unmapped
ENSSSAG00000042409	unmapped
ENSSSAG00000046016	unmapped
ENSSSAG00000046039	unmapped
ENSSSAG00000046038	unmapped
ENSSSAG00000046082	unmapped
ENSSSAG00000046205	unmapped
ENSSSAG00000046208	unmapped
ENSSSAG00000046237	unmapped
ENSSSAG00000046444	unmapped
ENSSSAG00000046468	unmapped
ENSSSAG00000046698	unmapped
ENSSSAG00000046751	unmapped
ENSSSAG00000046841	unmapped
ENSSSAG00000046860	unmapped
ENSSSAG00000038105	unmapped
ENSSSAG00000038286	unmapped
ENSSSAG00000038571	unmapped
ENSSSAG00000045818	unmapped
ENSSSAG00000048967	unmapped
ENSSSAG00000049063	unmapped
ENSSSAG00000049598	unmapped
ENSSSAG00000049623	unmapped
ENSSSAG00000051383	unmapped
ENSSSAG00000051469	unmapped
ENSSSAG00000052977	unmapped
ENSSSAG00000042448	unmapped
ENSSSAG00000042451	unmapped
ENSSSAG00000042453	unmapped
ENSSSAG00000042454	unmapped
ENSSSAG00000046694	unmapped
ENSSSAG00000061328	unmapped
ENSSSAG00000007617	unmapped
ENSSSAG00000007972	unmapped
ENSSSAG00000008325	unmapped
ENSSSAG00000008340	unmapped
ENSSSAG00000010489	unmapped
ENSSSAG00000015488	unmapped
ENSSSAG00000015954	unmapped
ENSSSAG00000016028	unmapped
ENSSSAG00000039656	unmapped
ENSSSAG00000045574	unmapped
ENSSSAG00000056654	unmapped
ENSSSAG00000057343	unmapped
ENSSSAG00000057348	unmapped
ENSSSAG00000057350	unmapped
ENSSSAG00000057352	unmapped
ENSSSAG00000057409	unmapped
ENSSSAG00000043029	unmapped
ENSSSAG00000050782	unmapped
ENSSSAG00000053893	unmapped
ENSSSAG00000055471	unmapped
ENSSSAG00000072102	unmapped
ENSSSAG00000072256	unmapped
ENSSSAG00000041591	unmapped
ENSSSAG00000041593	unmapped
ENSSSAG00000045440	unmapped
ENSSSAG00000045722	unmapped
ENSSSAG00000045738	unmapped
ENSSSAG00000045781	unmapped
ENSSSAG00000051539	unmapped
ENSSSAG00000058537	unmapped
ENSSSAG00000058558	unmapped
ENSSSAG00000058584	unmapped
ENSSSAG00000062728	unmapped
ENSSSAG00000044814	unmapped
ENSSSAG00000071006	unmapped
ENSSSAG00000071008	unmapped
ENSSSAG00000071870	unmapped
ENSSSAG00000071871	unmapped
ENSSSAG00000072150	unmapped
ENSSSAG00000072288	unmapped
ENSSSAG00000072368	unmapped
ENSSSAG00000072960	unmapped
ENSSSAG00000043695	unmapped
ENSSSAG00000067982	unmapped
ENSSSAG00000068100	unmapped
ENSSSAG00000068104	unmapped
ENSSSAG00000068105	unmapped
ENSSSAG00000068113	unmapped
ENSSSAG00000068136	unmapped
ENSSSAG00000068223	unmapped
ENSSSAG00000040200	unmapped
ENSSSAG00000052035	unmapped
ENSSSAG00000054201	unmapped
ENSSSAG00000075898	unmapped
ENSSSAG00000076678	unmapped
ENSSSAG00000076681	unmapped
ENSSSAG00000076837	unmapped
ENSSSAG00000076843	unmapped
ENSSSAG00000049614	unmapped
ENSSSAG00000049631	unmapped
ENSSSAG00000066443	unmapped
ENSSSAG00000068184	unmapped
ENSSSAG00000068940	unmapped
ENSSSAG00000070908	unmapped
ENSSSAG00000076676	unmapped
ENSSSAG00000000189	unmapped
ENSSSAG00000000470	unmapped
ENSSSAG00000004888	unmapped
ENSSSAG00000042827	unmapped
ENSSSAG00000043130	unmapped
ENSSSAG00000043138	unmapped
ENSSSAG00000043140	unmapped
ENSSSAG00000043143	unmapped
ENSSSAG00000043144	unmapped
ENSSSAG00000043146	unmapped
ENSSSAG00000044537	unmapped
ENSSSAG00000049647	unmapped
ENSSSAG00000049716	unmapped
ENSSSAG00000001252	unmapped
ENSSSAG00000001333	unmapped
ENSSSAG00000001335	unmapped
ENSSSAG00000001336	unmapped
ENSSSAG00000001337	unmapped
ENSSSAG00000001339	unmapped
ENSSSAG00000001341	unmapped
ENSSSAG00000001421	unmapped
ENSSSAG00000002004	unmapped
ENSSSAG00000002006	unmapped
ENSSSAG00000002015	unmapped
ENSSSAG00000002017	unmapped
ENSSSAG00000002018	unmapped
ENSSSAG00000007702	unmapped
ENSSSAG00000046086	unmapped
ENSSSAG00000044110	unmapped
ENSSSAG00000045709	unmapped
ENSSSAG00000047301	unmapped
ENSSSAG00000056568	unmapped
ENSSSAG00000004240	unmapped
ENSSSAG00000004244	unmapped
ENSSSAG00000004248	unmapped
