feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ann1	gene:ENSSSAG00075060765	.	ann2	gene:ENSSSAG00000070224	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0115;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=11481;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=126;partner_countA=2;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075060782	.	ann2	gene:ENSSSAG00000070224	.	antisense_overlap=0.1356;class=NotMapped;class_initial=NotMapped;exon_union_bp=10762;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=1459;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075060856	.	ann2	gene:ENSSSAG00000070224	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7632;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=10858;note_split_or_merge_B=3;overlap_bp=2309;partner_countA=1;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075061286	.	ann2	gene:ENSSSAG00000002230	.	best_coding=Yellow;best_jaccard_cds_phase=0.9143;best_jaccard_exon=0.9653;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1778;overlap_bp=1651;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075055577	.	ann2	gene:ENSSSAG00000002276	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7672;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3854;overlap_bp=2312;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075055644	.	ann2	gene:ENSSSAG00000002298	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7186;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=8386;overlap_bp=2774;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056185	.	ann2	gene:ENSSSAG00000116630	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4536;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1358;overlap_bp=616;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056203	.	ann2	gene:ENSSSAG00000100817	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.3149;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=11621;note_split_or_merge_B=2;overlap_bp=3674;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075066633	.	ann2	gene:ENSSSAG00000100817	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0649;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=11621;note_split_or_merge_B=2;overlap_bp=754;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075056124	.	ann2	gene:ENSSSAG00000108826	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8819;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=12274;note_split_or_merge_A=2;overlap_bp=9957;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056124	.	ann2	gene:ENSSSAG00000103947	.	antisense_overlap=0.3384;class=NotMapped;class_initial=NotMapped;exon_union_bp=11792;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=3991;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075056220	.	ann2	gene:ENSSSAG00000103947	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.0079;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5826;note_split_or_merge_B=2;overlap_bp=46;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075055976	.	ann2	gene:ENSSSAG00000002416	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.1395;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4007;note_split_or_merge_B=2;overlap_bp=552;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075055992	.	ann2	gene:ENSSSAG00000002416	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9444;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3910;note_split_or_merge_B=2;overlap_bp=1161;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075056018	.	ann2	gene:ENSSSAG00000105039	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9040;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2570;note_split_or_merge_A=2;overlap_bp=461;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056018	.	ann2	gene:ENSSSAG00000093293	.	antisense_overlap=0.0351;class=NotMapped;class_initial=NotMapped;exon_union_bp=13117;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=461;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075056058	.	ann2	gene:ENSSSAG00000093293	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7930;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=13240;note_split_or_merge_B=2;overlap_bp=1754;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075053682	.	ann2	gene:ENSSSAG00000002525	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9384;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3701;note_split_or_merge_A=2;overlap_bp=3113;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075053682	.	ann2	gene:ENSSSAG00000002562	.	antisense_overlap=0.0430;class=NotMapped;class_initial=NotMapped;exon_union_bp=6092;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=262;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075053816	.	ann2	gene:ENSSSAG00000002562	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7405;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2935;note_split_or_merge_B=2;overlap_bp=1352;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075053872	.	ann2	gene:ENSSSAG00000002568	.	best_coding=Yellow;best_jaccard_cds_phase=0.6197;best_jaccard_exon=0.6197;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=618;overlap_bp=383;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066222	.	ann2	gene:ENSSSAG00000002585	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6246;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4038;overlap_bp=2215;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066185	.	ann2	gene:ENSSSAG00000002612	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4337;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3403;overlap_bp=1476;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066731	.	ann2	gene:ENSSSAG00000002809	.	best_coding=Yellow;best_jaccard_cds_phase=0.5430;best_jaccard_exon=0.4240;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=16732;note_split_or_merge_B=5;overlap_bp=7148;partner_countA=1;partner_countB=5;strand_match=1
gene	ann1	gene:ENSSSAG00075066192	.	ann2	gene:ENSSSAG00000002809	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0314;best_jaccard_exon=0.0253;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=16732;note_split_or_merge_B=5;overlap_bp=416;partner_countA=1;partner_countB=5;strand_match=1
gene	ann1	gene:ENSSSAG00075066787	.	ann2	gene:ENSSSAG00000002809	.	best_coding=Red;best_jaccard_cds_phase=0.2021;best_jaccard_exon=0.1597;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=16732;note_split_or_merge_B=5;overlap_bp=2629;partner_countA=1;partner_countB=5;strand_match=1
gene	ann1	gene:ENSSSAG00075066722	.	ann2	gene:ENSSSAG00000002809	.	best_coding=Red;best_jaccard_cds_phase=0.0432;best_jaccard_exon=0.0386;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=16732;note_split_or_merge_B=5;overlap_bp=635;partner_countA=1;partner_countB=5;strand_match=1
gene	ann1	gene:ENSSSAG00075066802	.	ann2	gene:ENSSSAG00000002809	.	best_coding=Red;best_jaccard_cds_phase=0.1130;best_jaccard_exon=0.1075;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=16732;note_split_or_merge_B=5;overlap_bp=1770;partner_countA=1;partner_countB=5;strand_match=1
gene	ann1	gene:ENSSSAG00075066197	.	ann2	gene:ENSSSAG00000007620	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6764;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6572;overlap_bp=1569;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056255	.	ann2	gene:ENSSSAG00000093404	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4374;overlap_bp=4366;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056272	.	ann2	gene:ENSSSAG00000004062	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9267;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1748;overlap_bp=1080;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056309	.	ann2	gene:ENSSSAG00000004100	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9892;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2642;note_split_or_merge_A=2;overlap_bp=2191;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056309	.	ann2	gene:ENSSSAG00000120798	.	antisense_overlap=0.2124;class=NotMapped;class_initial=NotMapped;exon_union_bp=8027;note_antisense_conflict=1;note_split_or_merge_A=2;overlap_bp=1705;partner_countA=2;partner_countB=1;strand_match=0
gene	ann1	gene:ENSSSAG00075056612	.	ann2	gene:ENSSSAG00000004135	.	best_coding=Yellow;best_jaccard_cds_phase=0.9178;best_jaccard_exon=0.9178;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=219;overlap_bp=201;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075061331	.	ann2	gene:ENSSSAG00000114080	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.0928;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3778;note_split_or_merge_A=2;overlap_bp=325;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075061331	.	ann2	gene:ENSSSAG00000004276	.	antisense_overlap=0.0485;class=NotMapped;class_initial=NotMapped;exon_union_bp=5712;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=277;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075061386	.	ann2	gene:ENSSSAG00000004276	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0589;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=5958;note_split_or_merge_B=3;overlap_bp=317;partner_countA=1;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075061394	.	ann2	gene:ENSSSAG00000004276	.	best_coding=Yellow;best_jaccard_cds_phase=0.8332;best_jaccard_exon=0.6079;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=6270;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=2529;partner_countA=2;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075061394	.	ann2	gene:ENSSSAG00000005205	.	antisense_overlap=0.2896;class=NotMapped;class_initial=NotMapped;exon_union_bp=5373;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1556;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075061628	.	ann2	gene:ENSSSAG00000005205	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3348;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3517;note_split_or_merge_B=2;overlap_bp=1204;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075061741	.	ann2	gene:ENSSSAG00000120753	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.0061;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6231;overlap_bp=32;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075065158	.	ann2	gene:ENSSSAG00000005247	.	best_coding=Yellow;best_jaccard_cds_phase=0.7082;best_jaccard_exon=0.7205;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1497;overlap_bp=1026;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075065225	.	ann2	gene:ENSSSAG00000092008	.	best_coding=Yellow;best_jaccard_cds_phase=0.9366;best_jaccard_exon=0.7863;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3693;overlap_bp=1692;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075065399	.	ann2	gene:ENSSSAG00000005554	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7484;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5187;note_split_or_merge_B=2;overlap_bp=1717;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075065451	.	ann2	gene:ENSSSAG00000005554	.	antisense_overlap=0.0138;class=NotMapped;class_initial=NotMapped;exon_union_bp=4921;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=68;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075065451	.	ann2	gene:ENSSSAG00000089422	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.1569;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=1300;note_split_or_merge_A=2;overlap_bp=204;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066248	.	ann2	gene:ENSSSAG00000005612	.	best_coding=Red;best_jaccard_cds_phase=0.3126;best_jaccard_exon=0.2696;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1981;note_split_or_merge_A=2;overlap_bp=534;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066248	.	ann2	gene:ENSSSAG00000096856	.	antisense_overlap=0.0112;class=NotMapped;class_initial=NotMapped;exon_union_bp=1425;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=16;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075066253	.	ann2	gene:ENSSSAG00000096856	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7588;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=713;note_split_or_merge_B=2;overlap_bp=452;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075066260	.	ann2	gene:ENSSSAG00000005678	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9195;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7896;overlap_bp=5309;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066269	.	ann2	gene:ENSSSAG00000098454	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=593;overlap_bp=593;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066272	.	ann2	gene:ENSSSAG00000006971	.	best_coding=Yellow;best_jaccard_cds_phase=0.7722;best_jaccard_exon=0.4684;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1377;overlap_bp=616;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075066284	.	ann2	gene:ENSSSAG00000006981	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9739;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1034;overlap_bp=1007;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075054519	.	ann2	gene:ENSSSAG00000006988	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9495;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2968;overlap_bp=2818;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075060746	.	ann2	gene:ENSSSAG00000006992	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6328;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2675;overlap_bp=1537;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075054498	.	ann2	gene:ENSSSAG00000007036	.	best_coding=Yellow;best_jaccard_cds_phase=0.9647;best_jaccard_exon=0.9647;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1443;overlap_bp=1392;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056645	.	ann2	gene:ENSSSAG00000007042	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7682;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1374;overlap_bp=958;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075056696	.	ann2	gene:ENSSSAG00000007093	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7584;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7414;overlap_bp=4356;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075057043	.	ann2	gene:ENSSSAG00000007427	.	best_coding=Yellow;best_jaccard_cds_phase=0.5237;best_jaccard_exon=0.5221;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4321;overlap_bp=2290;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075057105	.	ann2	gene:ENSSSAG00000007435	.	best_coding=Yellow;best_jaccard_cds_phase=0.7741;best_jaccard_exon=0.8174;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1067;overlap_bp=948;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075057304	.	ann2	gene:ENSSSAG00000007446	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8139;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4355;overlap_bp=2996;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075057329	.	ann2	gene:ENSSSAG00000007451	.	best_coding=Yellow;best_jaccard_cds_phase=0.7058;best_jaccard_exon=0.7058;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=588;overlap_bp=415;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075057359	.	ann2	gene:ENSSSAG00000007456	.	best_coding=Yellow;best_jaccard_cds_phase=0.6574;best_jaccard_exon=0.5169;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2401;note_split_or_merge_A=2;overlap_bp=1241;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075057359	.	ann2	gene:ENSSSAG00000118442	.	antisense_overlap=0.0798;class=NotMapped;class_initial=NotMapped;exon_union_bp=2545;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=203;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075057376	.	ann2	gene:ENSSSAG00000118442	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8653;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1507;note_split_or_merge_B=2;overlap_bp=1304;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075054105	.	ann2	gene:ENSSSAG00000007469	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8870;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=14060;note_split_or_merge_B=2;overlap_bp=12305;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075054180	.	ann2	gene:ENSSSAG00000007469	.	antisense_overlap=0.3139;class=NotMapped;class_initial=NotMapped;exon_union_bp=24315;note_antisense_conflict=1;note_split_or_merge_B=2;overlap_bp=7633;partner_countA=1;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075060692	.	ann2	gene:ENSSSAG00000100732	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5327;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3715;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1979;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075060701	.	ann2	gene:ENSSSAG00000100732	.	antisense_overlap=0.2035;class=NotMapped;class_initial=NotMapped;exon_union_bp=4216;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=858;partner_countA=2;partner_countB=2;strand_match=0
